#
# VizieR Astronomical Server: webviz.u-strasbg.fr 2008-12-02T09:22:15
# (replaces the 'Astrores' format originally described at
# http://vizier.u-strasbg.fr/doc/astrores.htx)
# In case of problem, please report to: question@simbad.u-strasbg.fr
#
##Coosys J2000: eq_FK5 J2000
#INFO -ref=VOTx30785
#INFO -out.max=50000
#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys J2000_1991.250: eq_FK5 J2000
#Table I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column HIP (I6) Identifier (HIP number) (H1) [ucd=meta.id;meta.main]
#Column _RAJ2000 (F10.6) Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account (computed by VizieR, not part of the original data) [ucd=pos.eq.ra;meta.main]
#Column _DEJ2000 (F10.6) Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account (computed by VizieR, not part of the original data) [ucd=pos.eq.dec;meta.main]
#Column RA(ICRS) (F12.8) *? alpha, degrees (ICRS, Epoch=J1991.25) (H8) [ucd=pos.eq.ra;meta.main]
#Column DE(ICRS) (F12.8) *? delta, degrees (ICRS, Epoch=J1991.25) (H9) [ucd=pos.eq.dec;meta.main]
#Column Vmag (F5.2) ? Magnitude in Johnson V (H5) [ucd=phot.mag;em.opt.V]
#Column B-V  (F6.3) ? Johnson B-V colour (H37) [ucd=phot.color;em.opt.B;em.opt.V]
#Column pmRA (F8.2) Proper motion mu_alpha.cos(delta), ICRS(H12) {\em(for J1991.25 epoch)} [ucd=pos.pm;pos.eq.ra]
#Column pmDE (F8.2) ? Proper motion mu_delta, ICRS (H13) {\em(for J1991.25 epoch)} [ucd=pos.pm;pos.eq.dec]
#Column Plx  (F7.2) ? Trigonometric parallax (H11) [ucd=pos.parallax.trig]
# HIP;_RAJ2000;_DEJ2000;RA(ICRS);DE(ICRS);Vmag;B-V;pmRA;pmDE;Plx
# ;deg;deg;deg;deg;mag;mag;mas/yr;mas/yr;mas
#------;----------;----------;------------;------------;-----;------;--------;--------;-------
 71352;218.876766;-42.157824;218.87688163;-42.15774562; 2.33;-0.157;  -35.31;  -32.44;  10.57
 71536;219.471776;-49.425828;219.47187965;-49.42575765; 4.05;-0.152;  -27.78;  -29.05;  10.51
 71681;219.896170;-60.837156;219.91412833;-60.83947139; 1.35; 0.900;-3600.35;  952.11; 742.12
 71683;219.902066;-60.833975;219.92041034;-60.83514707;-0.01; 0.710;-3678.19;  481.84; 742.12
 71762;220.181528; 16.418324;220.18150404; 16.41830130; 4.49;-0.002;    9.64;    9.46;  10.28
 71795;220.287299; 13.728300;220.28716819; 13.72833113; 3.78; 0.044;   52.36;  -12.71;  18.07
 71832;220.411460;  8.161764;220.41148550;  8.16175611; 4.86; 0.992;  -10.21;    3.25;   5.66
 71860;220.482315;-47.388200;220.48239101;-47.38814127; 2.30;-0.154;  -21.15;  -24.22;   5.95
 71865;220.489962;-37.793499;220.49005323;-37.79342394; 4.01;-0.157;  -29.56;  -30.68;  10.69
 71908;220.626747;-64.975138;220.62785433;-64.97456957; 3.18; 0.256; -192.64; -234.07;  60.97
 71957;220.765097; -5.658207;220.76484284; -5.65742910; 3.87; 0.385;  104.23; -319.90;  53.54
 71995;220.855680; 26.527850;220.85571623; 26.52789077; 4.80; 1.672;  -13.29;  -16.68;   3.67
 72010;220.914333;-35.173655;220.91451458;-35.17322549; 4.06; 1.356;  -60.93; -176.82;  15.89
 72104;221.246676;-35.191826;221.24664628;-35.19182069; 4.92; 0.013;   10.04;   -2.03;  15.76
 72105;221.246740; 27.074222;221.24687869; 27.07417383; 2.35; 0.966;  -50.65;   20.00;  15.55
 72125;221.310250; 16.964280;221.31040511; 16.96440296; 4.60; 0.972;  -60.87;  -50.69;  14.48
 72220;221.562184;  1.892885;221.56246594;  1.89293830; 3.73;-0.005; -116.04;  -21.75;  25.35
 72571;222.572125;-27.960371;222.57277790;-27.96021925; 4.42; 1.366; -237.37;  -62.37;  10.68
 72622;222.719638;-16.041778;222.71990536;-16.04161047; 2.75; 0.147; -105.69;  -69.00;  42.25
 72631;222.754464; -2.299150;222.75425052; -2.29884995; 4.93; 0.988;   87.63; -123.64;  15.09
 72659;222.847411; 19.100460;222.84701756; 19.10063329; 4.54; 0.720;  152.81;  -71.28; 149.26
 72683;222.909597;-43.575359;222.90968050;-43.57529383; 4.32;-0.154;  -24.79;  -26.80;   8.00
 73165;224.295831; -4.346462;224.29606996; -4.34608634; 4.47; 0.318;  -97.83; -154.56;  35.83
 73199;224.395863; 65.932460;224.39632979; 65.93238126; 4.63; 1.590;  -78.26;   32.48;   8.20
 73273;224.633028;-43.133960;224.63314193;-43.13386699; 2.68;-0.184;  -34.06;  -38.30;   6.23
 73334;224.790354;-42.104194;224.79041254;-42.10414199; 3.13;-0.208;  -17.76;  -21.33;   6.05
 73473;225.243119; -8.518943;225.24328191; -8.51893488; 4.91; 0.000;  -66.20;   -3.40;  10.72
 73555;225.486510; 40.390566;225.48663804; 40.39063671; 3.49; 0.956;  -40.20;  -29.22;  14.91
 73568;225.527118; 25.008138;225.52713391; 25.00825646; 4.80; 1.506;   -5.88;  -48.60;   9.07
 73620;225.725156;  2.091303;225.72529160;  2.09127129; 4.39; 1.026;  -55.93;   12.94;  17.78
 73695;225.947100; 47.654060;225.94867417; 47.65401409; 4.83; 0.647; -436.24;   18.94;  78.39
 73714;226.017565;-25.281965;226.01775793;-25.28185602; 3.25; 1.674;  -71.85;  -44.69;  11.17
 73745;226.111424; 26.947649;226.11190457; 26.94765981; 4.52; 1.240; -176.31;   -4.52;  13.04
 73807;226.279524;-47.051245;226.27960699;-47.05119386; 3.91;-0.144;  -23.39;  -21.11;   6.56
 73996;226.825275; 24.869196;226.82477948; 24.86959294; 4.93; 0.429;  184.81; -163.51;  50.70
 74117;227.210897;-45.279858;227.21095653;-45.27979406; 4.07;-0.162;  -17.32;  -26.11;   8.02
 74376;227.983649;-48.737819;227.98400434;-48.73770212; 3.88;-0.029;  -96.52;  -47.97;  17.89
 74392;228.055375;-19.791711;228.05546736;-19.79163143; 4.54;-0.071;  -35.59;  -32.55;   8.66
 74395;228.071229;-52.099247;228.07167982;-52.09907465; 3.41; 0.918; -113.94;  -71.00;  28.06
 74449;228.206617;-44.500414;228.20668641;-44.50035965; 4.83;-0.177;  -20.49;  -22.20;   7.18
 74604;228.655497;-31.519121;228.65552450;-31.51912564; 4.91; 0.374;   -9.72;    1.83;   2.86
 74666;228.875679; 33.314833;228.87543241; 33.31510222; 3.46; 0.961;   84.84; -110.57;  27.94
 74785;229.251728; -9.382917;229.25196591; -9.38286694; 2.61;-0.071;  -96.39;  -20.76;  20.38
 74824;229.378539;-58.801208;229.37900090;-58.80087882; 4.07; 0.088;  -98.39; -135.46;  33.75
 74837;229.412044;-63.610466;229.41203255;-63.61048662; 4.85; 1.260;    2.12;    8.66;   8.74
 74857;229.457663;-30.148673;229.45768699;-30.14866233; 4.35; 1.100;   -8.71;   -4.47;  10.59
 74911;229.633421;-47.875272;229.63353586;-47.87519201; 4.27;-0.086;  -31.74;  -32.82;  11.22
 74946;229.727426;-68.679545;229.72787007;-68.67946723; 2.87; 0.014;  -66.48;  -32.00;  17.85
 75141;230.343007;-40.647518;230.34306833;-40.64745946; 3.22;-0.227;  -19.11;  -24.05;   6.39
 75177;230.451542;-36.261376;230.45181856;-36.26116729; 3.57; 1.534;  -91.85;  -86.03;   9.99
 75206;230.534462;-47.927792;230.53497528;-47.92746963; 4.99; 0.515; -141.44; -132.58;  29.27
 75264;230.670295;-44.689622;230.67036465;-44.68957314; 3.37;-0.191;  -20.25;  -20.13;   6.47
 75304;230.788959;-36.858489;230.78901374;-36.85843627; 4.54;-0.155;  -18.05;  -21.53;   5.38
 75312;230.801297; 30.287812;230.80094284; 30.28824114; 4.99; 0.577;  125.77; -176.48;  53.70
 75323;230.844358;-59.320787;230.84440733;-59.32069839; 4.48; 0.169;  -10.29;  -36.57;   6.40
 75379;231.049540;-10.322266;231.04970889;-10.32189476; 4.92; 0.453;  -68.52; -152.65;  30.90
 75411;231.122616; 37.377167;231.12306762; 37.37696091; 4.31; 0.309; -147.68;   84.69;  26.96
 75458;231.232395; 58.966066;231.23243370; 58.96602354; 3.29; 1.166;   -8.27;   17.30;  31.92
 75501;231.334242;-38.733621;231.33438516;-38.73358810; 4.60; 0.000;  -46.05;  -13.35;   8.72
 75695;231.957212; 29.105703;231.95771631; 29.10549164; 3.66; 0.319; -181.39;   86.84;  28.60
 76041;232.945757; 40.899332;232.94580142; 40.89936876; 4.98; 0.086;  -13.73;  -14.92;   7.59
 76127;233.232427; 31.359133;233.23248309; 31.35915517; 4.14;-0.127;  -19.62;   -8.94;  10.49
 76219;233.544587;-10.064529;233.54383219;-10.06395962; 4.61; 1.000;  305.62; -234.12;  34.54
 76267;233.671950; 26.714693;233.67162293; 26.71491041; 2.22; 0.032;  120.38;  -89.44;  43.65
 76276;233.700613; 10.538867;233.70079260; 10.53885916; 3.80; 0.268;  -72.63;    3.17;  15.54
 76297;233.785200;-41.166757;233.78525156;-41.16669497; 2.80;-0.216;  -16.05;  -25.52;   5.75
 76333;233.881579;-14.789537;233.88141398;-14.78955365; 3.91; 1.007;   65.67;    6.93;  21.42
 76371;233.971867;-44.958389;233.97193752;-44.95833688; 4.55;-0.175;  -20.42;  -21.48;   7.51
 76440;234.180094;-66.317038;234.17994543;-66.31690469; 4.11; 1.161;   24.51;  -54.66;  15.09
 76470;234.256041;-28.135079;234.25607748;-28.13507099; 3.60; 1.361;  -13.26;   -3.48;  16.76
 76552;234.513356;-42.567348;234.51384287;-42.56748493; 4.34; 1.412; -147.60;   56.35;  14.19
 76600;234.664040;-29.777754;234.66410153;-29.77768935; 3.66;-0.177;  -22.10;  -26.54;   7.33
 76669;234.844470; 36.635812;234.84451583; 36.63582763; 4.64;-0.103;  -15.29;   -6.51;   6.89
 76705;234.941579;-34.411926;234.94156188;-34.41189273; 4.66; 0.964;    5.65;  -13.70;  13.32
 76742;235.070397;-23.818078;235.07043893;-23.81805841; 4.97; 1.302;  -15.62;   -8.18;   8.55
 76829;235.297406;-44.661205;235.29798226;-44.66055926; 4.64; 0.413; -168.70; -265.69;  57.09
 76852;235.387730; 19.670401;235.38788463; 19.67050566; 4.51; 0.062;  -59.86;  -43.23;  16.97
 76880;235.486659;-19.678828;235.48674445;-19.67857446; 4.75; 1.574;  -33.21; -104.33;   8.16
 76945;235.670917;-34.710407;235.67098805;-34.71033325; 4.75;-0.151;  -23.96;  -30.43;   8.24
 76952;235.685688; 26.295637;235.68599269; 26.29551419; 3.81; 0.020; -112.52;   50.70;  22.48
 77070;236.066979;  6.425627;236.06664914;  6.42551971; 2.63; 1.167;  134.66;   44.14;  44.54
 77233;236.546902; 15.421826;236.54672877; 15.42192602; 3.65; 0.073;   68.54;  -41.31;  21.31
 77257;236.610889;  7.353073;236.61144121;  7.35323973; 4.42; 0.604; -225.51;  -68.52;  85.08
 77450;237.184903; 18.141564;237.18503586; 18.14177930; 4.09; 1.616;  -51.78;  -88.72;   9.36
 77512;237.398526; 26.068394;237.39874182; 26.06854936; 4.59; 0.794;  -79.85;  -63.78;  19.71
 77516;237.405035; -3.430208;237.40527375; -3.43014112; 3.54;-0.036;  -98.07;  -27.41;  20.94
 77622;237.704025;  4.477730;237.70371344;  4.47757980; 3.71; 0.147;  127.98;   61.87;  46.39
 77634;237.739740;-33.627165;237.73975730;-33.62710488; 3.97;-0.045;   -5.92;  -24.91;  15.86
 77635;237.744770;-25.751295;237.74480683;-25.75123489; 4.63;-0.072;  -13.64;  -24.91;   6.25
 77655;237.808048; 35.657382;237.80807231; 35.65822638; 4.79; 0.996;   -8.07; -347.41;  32.13
 77661;237.816287; 20.977919;237.81642977; 20.97787548; 4.74; 1.534;  -54.70;   17.99;   8.26
 77760;238.168923; 42.451518;238.16747684; 42.44998796; 4.60; 0.563;  438.97;  629.52;  63.08
 77840;238.402996;-25.327142;238.40303498;-25.32708018; 4.59;-0.073;  -14.42;  -25.40;   7.52
 77853;238.456408;-16.729294;238.45615438;-16.72962230; 4.13; 1.003;  100.12;  135.27;  20.02
 77952;238.785676;-63.430727;238.78670013;-63.42974973; 2.83; 0.315; -188.45; -401.92;  81.24
 78072;239.113262; 15.661617;239.11247598; 15.66473327; 3.85; 0.478;  311.20;-1282.17;  89.92
 78104;239.221152;-29.214073;239.22119438;-29.21401221; 3.87;-0.199;  -15.20;  -25.10;   7.97
 78159;239.396883; 26.877880;239.39709121; 26.87802632; 4.14; 1.231;  -76.55;  -60.24;  14.20
 78180;239.447671; 54.749762;239.44830388; 54.74950359; 4.96; 0.269; -150.18;  106.47;  29.57
 78207;239.547370;-14.279358;239.54740116;-14.27931773; 4.95;-0.080;  -12.29;  -16.77;   6.36
 78265;239.712970;-26.114105;239.71300283;-26.11404280; 2.89;-0.180;  -12.00;  -25.71;   7.10
 78323;239.876110;-41.744436;239.87623269;-41.74439602; 4.99; 0.988;  -37.76;  -16.51;   8.59
 78384;240.030534;-38.396707;240.03058543;-38.39664079; 3.42;-0.206;  -16.58;  -27.06;   6.61
 78401;240.083359;-22.621710;240.08338225;-22.62162024; 2.29;-0.117;   -8.67;  -36.90;   8.12
 78493;240.360687; 29.851061;240.36079431; 29.85107821; 4.98;-0.050;  -38.20;   -6.90;   9.29
 78527;240.472274; 58.565252;240.47376560; 58.56443739; 4.01; 0.528; -320.07;  334.96;  47.79
 78554;240.573717; 22.804454;240.57370453; 22.80439543; 4.82; 0.066;    4.57;   24.04;  18.42
 78592;240.699576; 46.036705;240.69937951; 46.03685378; 4.72;-0.094;   56.01;  -61.25;   8.68
 78639;240.803737;-49.229695;240.80358419;-49.22972074; 4.65; 0.902;   41.18;   10.39;  14.97
 78650;240.835929;-25.865240;240.83611243;-25.86514891; 4.96; 1.234;  -67.89;  -37.57;  15.39
 78655;240.850789;-38.602541;240.85084398;-38.60247122; 4.90;-0.146;  -17.68;  -28.54;   6.19
 78662;240.883715;-57.775064;240.88425437;-57.77487351; 4.63; 0.252; -118.32;  -78.34;  23.26
 78820;241.359295;-19.805453;241.35931206;-19.80539286; 2.56;-0.065;   -6.75;  -24.89;   6.15
 78821;241.360641;-19.801860;241.36073017;-19.80184191; 4.90;-0.024;  -34.59;   -7.47;   2.88
 78914;241.622659;-45.173185;241.62259840;-45.17327517; 4.73; 0.230;   17.47;   37.03;  26.41
 78918;241.648103;-36.802288;241.64815129;-36.80221297; 4.22;-0.184;  -15.84;  -31.06;   7.94
 78933;241.701775;-20.669192;241.70180197;-20.66913479; 3.93;-0.046;  -10.55;  -23.73;   7.70
 78990;241.851364;-20.868764;241.85125058;-20.86865410; 4.31; 0.831;   43.68;  -45.30;  12.32
 79101;242.192408; 44.934906;242.19249715; 44.93481883; 4.23;-0.045;  -25.98;   35.86;  14.27
 79119;242.242913; 36.490944;242.24303566; 36.49010935; 4.73; 1.015;  -40.71;  343.47;  28.84
 79374;242.998894;-19.460708;242.99891879;-19.46064684; 4.00; 0.076;   -9.70;  -25.25;   7.47
 79375;242.999952;-10.064253;243.00000648;-10.06418514; 4.93; 0.087;  -21.92;  -27.95;  19.79
 79404;243.075854;-27.926372;243.07588221;-27.92631564; 4.58;-0.172;  -10.31;  -23.17;   6.97
 79509;243.369704;-54.630468;243.36972631;-54.63041289; 4.95; 1.017;   -5.33;  -22.48;   7.45
 79593;243.586414; -3.694323;243.58652601; -3.69397562; 2.73; 1.584;  -45.83; -142.91;  19.16
 79664;243.859462;-63.685682;243.85944228;-63.68564897; 3.86; 1.105;    3.51;  -13.49;   5.25
 79790;244.253889;-50.068122;244.25389798;-50.06811224; 4.97; 0.788;   -2.24;   -3.96;   2.27
 79881;244.574577;-28.614020;244.57467023;-28.61377598; 4.80; 0.008;  -33.79; -100.59;  23.23
 79882;244.580371; -4.692511;244.58016994; -4.69260809; 3.23; 0.966;   82.39;   40.08;  30.34
 79992;244.935153; 46.313366;244.93519958; 46.31327084; 3.91;-0.151;  -13.15;   39.31;  10.37
 80000;244.960094;-50.155508;244.96069832;-50.15537923; 4.01; 1.080; -159.36;  -52.84;  25.58
 80079;245.159086;-24.169320;245.15909758;-24.16928427; 4.55; 0.758;   -4.23;  -14.71;   2.77
 80112;245.297150;-25.592796;245.29717718;-25.59275259; 2.90; 0.299;  -10.03;  -18.03;   4.44
 80170;245.480060; 19.153130;245.48018203; 19.15302185; 3.74; 0.299;  -47.44;   44.61;  16.69
 80179;245.518121;  1.029039;245.51850007;  1.02892219; 4.82; 0.338; -156.01;   48.09;  36.56
 80181;245.524266; 30.891996;245.52454222; 30.89173424; 4.86; 0.970;  -97.35;  107.68;  17.76
 80331;245.997859; 61.514213;245.99794523; 61.51407536; 2.73; 0.910;  -16.98;   56.68;  37.18
 80343;246.025766;-20.037327;246.02582204;-20.03721137; 4.48; 0.996;  -21.48;  -47.53;  18.32
 80463;246.353972; 14.033270;246.35387324; 14.03341514; 4.57; 0.002;   39.39;  -59.89;  13.87
 80473;246.396323;-23.447179;246.39633811;-23.44711764; 4.57; 0.227;   -5.61;  -25.04;   8.27
 80569;246.755979;-18.456251;246.75599294;-18.45619698; 4.22; 0.217;   -5.58;  -22.22;   6.67
 80582;246.795983;-47.554786;246.79603256;-47.55473590; 4.46;-0.070;  -13.72;  -20.63;   8.16
 80628;246.950780; -8.371731;246.95094563; -8.37170055; 4.62; 0.185;  -67.26;  -12.60;  26.67
 80650;246.995890; 68.768137;246.99605488; 68.76805491; 4.94;-0.051;  -24.53;   33.82;   6.64
 80704;247.160616; 41.881677;247.16052050; 41.88169065; 4.83; 1.289;   29.15;   -5.51;   9.03
 80763;247.351920;-26.432002;247.35194804;-26.43194608; 1.06; 1.865;  -10.16;  -23.21;   5.40
 80815;247.551982;-25.115224;247.55199128;-25.11515935; 4.79;-0.116;   -3.42;  -26.52;   8.30
 80816;247.555000; 21.489613;247.55525697; 21.48964850; 2.78; 0.947;  -98.43;  -14.49;  22.07
 80883;247.728429;  1.983923;247.72850509;  1.98410056; 3.82; 0.022;  -31.37;  -73.00;  19.63
 80894;247.784866;-16.612733;247.78497886;-16.61264015; 4.29; 0.924;  -44.57;  -38.04;  15.53
 80911;247.845556;-34.704366;247.84558957;-34.70432087; 4.24;-0.168;  -11.51;  -18.56;   4.37
 80975;248.034164;-21.466390;248.03411079;-21.46647783; 4.45; 0.130;   20.21;   36.23;  18.66
 81008;248.151217; 11.488042;248.15165942; 11.48823391; 4.84; 1.495; -178.38;  -79.16;  10.29
 81122;248.520919;-44.045315;248.52091772;-44.04530868; 4.86; 0.045;    0.52;   -2.53;   0.70
 81126;248.525759; 42.437041;248.52578863; 42.43689565; 4.20;-0.013;   -9.03;   59.80;  10.79
 81266;248.970641;-28.216016;248.97066423;-28.21596156; 2.82;-0.206;   -8.59;  -22.50;   7.59
 81304;249.093631;-35.255326;249.09358718;-35.25535553; 4.18; 1.535;   14.72;   12.14;   9.63
 81377;249.289741;-10.567090;249.28970847;-10.56715180; 2.54; 0.038;   13.07;   25.44;   7.12
 81497;249.686855; 48.928343;249.68703338; 48.92827739; 4.86; 1.562;  -48.10;   26.81;   8.67
 81660;250.229664; 64.589046;250.22966425; 64.58908555; 4.84; 1.212;   -0.04;  -16.18;   4.79
 81693;250.321501; 31.602726;250.32282132; 31.60188695; 2.81; 0.650; -462.58;  345.05;  92.63
 81724;250.393263;-17.742167;250.39331786;-17.74216462; 4.91; 1.095;  -21.66;   -0.92;   8.34
 81833;250.724022; 38.922254;250.72391068; 38.92246103; 3.48; 0.916;   35.58;  -84.98;  29.11
 82020;251.324241; 56.781857;251.32412380; 56.78168723; 4.84; 0.375;   26.31;   69.96;  37.41
 82273;252.166229;-69.027715;252.16610742;-69.02763503; 1.91; 1.447;   17.85;  -32.92;   7.85
 82321;252.309243; 45.983323;252.30916380; 45.98344780; 4.82; 0.087;   22.78;  -51.37;  18.62
 82363;252.446485;-59.041378;252.44629764;-59.04131648; 3.77; 1.562;   39.59;  -25.28;  10.41
 82369;252.458453;-10.783000;252.45822137;-10.78280069; 4.64; 0.478;   93.70;  -81.94;  27.04
 82396;252.540887;-34.293232;252.54268738;-34.29260982; 2.29; 1.144; -611.83; -255.87;  49.85
 82514;252.967635;-38.047380;252.96766195;-38.04732717; 3.00;-0.200;   -8.84;  -21.60;   3.97
 82545;253.083933;-38.017536;253.08397295;-38.01747781; 3.56;-0.210;  -12.92;  -23.80;   6.31
 82671;253.498862;-42.362025;253.49886366;-42.36201968; 4.70; 0.444;   -0.48;   -2.17;  -1.13
 82673;253.501965; 10.165359;253.50209743; 10.16544339; 4.39;-0.088;  -53.75;  -34.68;  13.95
 82729;253.645855;-42.361313;253.64627156;-42.36075916; 3.62; 1.393; -126.55; -227.77;  21.67
 82860;254.007041; 65.134796;254.00566477; 65.13467204; 4.88; 0.481;  238.05;   50.84;  66.28
 83000;254.417072;  9.375033;254.41779418;  9.37505626; 3.19; 1.160; -293.03;   -9.70;  37.99
 83081;254.655049;-55.990141;254.65512817;-55.99005508; 3.12; 1.552;  -18.31;  -35.29;   5.68
 83153;254.896032;-53.160438;254.89602773;-53.16049005; 4.06; 1.452;    1.12;   21.53;  10.72
 83207;255.072391; 30.926405;255.07252582; 30.92633926; 3.92;-0.018;  -47.68;   26.89;  20.04
 83262;255.265008; -4.222644;255.26510631; -4.22245426; 4.82; 1.483;  -40.28;  -77.92;   8.11
 83430;255.782798; 14.091947;255.78273333; 14.09210030; 4.97; 1.600;   25.96;  -63.21;   7.97
 83574;256.205635;-34.122930;256.20562945;-34.12292247; 4.83; 0.257;    1.98;   -3.20;   1.22
 83608;256.333817; 54.470043;256.33409280; 54.46986308; 4.91; 0.471;  -66.00;   73.86;  37.08
 83613;256.344544; 12.740828;256.34441753; 12.74085469; 4.89; 0.125;   50.63;  -11.02;  22.68
 83895;257.196648; 65.714683;257.19677111; 65.71463676; 3.17;-0.120;  -20.76;   19.15;   9.60
 84012;257.594531;-15.724910;257.59442659;-15.72514757; 2.43; 0.059;   41.16;   97.65;  38.77
 84143;258.038306;-43.239189;258.03823300;-43.23849039; 3.32; 0.441;   22.01; -287.41;  45.56
 84345;258.661910; 14.390333;258.66192687; 14.39025314; 2.78; 1.164;   -6.71;   32.78;   8.53
 84379;258.757961; 24.839204;258.75801735; 24.83958739; 3.12; 0.080;  -21.14; -157.68;  41.55
 84380;258.761810; 36.809162;258.76189282; 36.80915527; 3.16; 1.437;  -27.35;    2.70;   8.89
 84405;258.837409;-26.602829;258.83869698;-26.60004896; 4.33; 0.855; -473.69;-1143.93; 167.08
 84514;259.152860; -0.445297;259.15294004; -0.44514192; 4.72; 1.119;  -33.09;  -63.92;  14.97
 84573;259.331533; 33.100100;259.33154372; 33.10011419; 4.80;-0.166;   -3.68;   -5.74;   3.77
 84606;259.417727; 37.291498;259.41785775; 37.29134328; 4.64; 0.043;  -42.74;   63.76;  18.34
 84880;260.206921;-12.846875;260.20681480;-12.84688200; 4.32; 0.037;   42.75;    2.72;  16.86
 84893;260.251559;-21.112933;260.25087615;-21.11243499; 4.39; 0.394;  262.01; -204.74;  57.48
 84969;260.497823;-67.770669;260.49806157;-67.77064960; 4.76; 1.194;  -37.10;   -7.78;  10.46
 84970;260.502410;-24.999545;260.50243371;-24.99948797; 3.27;-0.186;   -8.84;  -23.64;   5.79
 85112;260.920603; 37.145946;260.92072033; 37.14592396; 4.15;-0.011;  -38.58;    9.19;   8.12
 85258;261.324953;-55.529884;261.32498828;-55.52982397; 2.84; 1.479;   -8.23;  -24.71;   5.41
 85267;261.348579;-56.377727;261.34858274;-56.37768824; 3.31;-0.150;   -0.77;  -15.85;   2.87
 85340;261.592567;-24.175310;261.59257241;-24.17502346; 4.16; 0.283;   -1.97; -117.69;  38.96
 85355;261.628668;  4.140360;261.62866503;  4.14034239; 4.34; 1.480;    1.25;    7.09;   2.78
 85365;261.657839; -5.086596;261.65806271; -5.08649188; 4.53; 0.385;  -91.53;  -42.75;  33.28
 85423;261.838640;-29.867033;261.83860010;-29.86669942; 4.28; 0.402;   14.38; -137.41;  29.26
 85670;262.608175; 52.301387;262.60823708; 52.30135901; 2.79; 0.954;  -15.59;   11.57;   9.02
 85693;262.684625; 26.110645;262.68457505; 26.11060450; 4.41; 1.434;   18.39;   16.78;   8.88
 85696;262.690982;-37.295811;262.69099501;-37.29574016; 2.70;-0.179;   -4.19;  -29.14;   6.29
 85727;262.774638;-60.683848;262.77490395;-60.68360667; 3.60;-0.104;  -53.65;  -99.37;  17.42
 85755;262.853975;-23.962643;262.85396193;-23.96258036; 4.78; 0.016;    4.91;  -25.90;   7.65
 85792;262.960389;-49.876145;262.96050661;-49.87598159; 2.84;-0.136;  -31.27;  -67.15;  13.46
 85819;263.044041; 55.184243;263.04340826; 55.18411077; 4.89; 0.251;  148.53;   54.24;  32.96
 85829;263.066774; 55.172959;263.06616249; 55.17280674; 4.86; 0.279;  143.71;   62.46;  32.64
 85927;263.402167;-37.103821;263.40219373;-37.10374835; 1.62;-0.231;   -8.90;  -29.95;   4.64
 86032;263.733627; 12.560035;263.73335321; 12.56057584; 2.08; 0.155;  110.08; -222.61;  69.84
 86092;263.914958;-46.505684;263.91504719;-46.50559076; 4.56;-0.020;  -25.13;  -38.32;   8.46
 86170;264.136804;-38.635308;264.13686148;-38.63486521; 4.26; 1.075;  -18.47; -182.29;  22.64
 86201;264.237884; 68.757970;264.23787472; 68.75718933; 4.77; 0.430;    1.34;  321.05;  42.62
 86228;264.329711;-42.997824;264.32969072;-42.99782155; 1.86; 0.406;    6.06;   -0.95;  11.99
 86263;264.396673;-15.398557;264.39677181;-15.39840835; 3.54; 0.262;  -39.30;  -61.27;  30.93
 86284;264.461304; -8.118771;264.46133236; -8.11872126; 4.58; 0.132;  -11.70;  -20.38;   5.94
 86414;264.866193; 46.006332;264.86621847; 46.00632216; 3.82;-0.179;   -7.17;    3.97;   6.58
 86486;265.099274;-49.415587;265.09888468;-49.41515481; 4.76; 0.415;  104.28; -177.67;  45.72
 86565;265.353639;-12.875307;265.35381884;-12.87517268; 4.24; 0.086;  -72.16;  -55.22;  19.41
 86670;265.621979;-39.029983;265.62199908;-39.02992092; 2.39;-0.171;   -6.49;  -25.55;   7.03
 86736;265.857473;-21.683194;265.85772897;-21.68308566; 4.86; 0.469;  -97.93;  -44.57;  57.00
 86742;265.868138;  4.567303;265.86823714;  4.56691684; 2.76; 1.168;  -40.67;  158.80;  39.78
 86929;266.433280;-64.723872;266.43334347;-64.72373450; 3.61; 1.161;  -11.08;  -56.37;   8.79
 86974;266.614695; 27.720676;266.61549553; 27.72249917; 3.42; 0.750; -291.42; -750.00; 119.05
 87072;266.890103;-27.830788;266.89011276;-27.83076255; 4.53; 0.600;   -3.62;  -10.67;   3.03
 87073;266.896173;-40.126998;266.89617137;-40.12698197; 2.99; 0.509;    0.44;   -6.40;   1.82
 87108;266.973169;  2.707276;266.97322515;  2.70745875; 3.75; 0.043;  -23.15;  -75.12;  34.42
 87220;267.293651;-31.703204;267.29363880;-31.70318435; 4.79;-0.028;    4.22;   -7.89;   5.37
 87261;267.464508;-37.043304;267.46438020;-37.04337105; 3.19; 1.192;   42.09;   27.77;  25.71
 87294;267.546303;-40.090435;267.54629170;-40.09042823; 4.78; 0.259;    3.63;   -2.73;   0.88
 87585;268.382206; 56.872643;268.38178961; 56.87245216; 3.73; 1.177;   93.65;   78.44;  29.26
 87808;269.063252; 37.250539;269.06324389; 37.25052158; 3.86; 1.350;    2.74;    7.24;   4.87
 87833;269.151541; 51.488895;269.15157439; 51.48895101; 2.24; 1.521;   -8.52;  -23.05;  22.10
